,PupsID,Region,Metabolite,Age,ADC,SphereRadius,SphereFraction,MSE
0,10,Cerebellum,NAA+NAAG,5,4.768278037123232,7.142494683521785,0.7240292296963744,0.0046872293733849
1,11,Cerebellum,NAA+NAAG,5,0.1438749775359601,19.999999999335238,0.788779305594653,0.0030812928543532
2,12,Cerebellum,NAA+NAAG,5,0.8024617262786378,5.585074108963353,0.5360041830802249,0.0014083034262607
3,13,Cerebellum,NAA+NAAG,5,5.694797111846308,9.950662991635731,0.999999999999998,0.0086592521309302
4,14,Cerebellum,NAA+NAAG,5,0.3984233305715865,9.462722014783909,0.261021093716526,0.0271358476307584
5,15,Cerebellum,NAA+NAAG,5,6.282065407528402,7.703363869831187,0.8182933897278888,0.0051972992634031
6,17,Cerebellum,NAA+NAAG,5,9.08154947111158,6.921147564131045,0.5435772388357564,0.021489679760023
7,18,Cerebellum,NAA+NAAG,5,2.80580720813606,5.294785382253563,0.3405969884101209,0.0055179843094223
8,1,Thalamus,NAA+NAAG,5,2.814567152486579,6.474494906231977,0.6689623357872918,0.0024765081787663
9,2,Thalamus,NAA+NAAG,5,0.3622866908304409,6.070037198353683,0.1902301650311884,0.0031347677903786
10,4,Thalamus,NAA+NAAG,5,3.561568409859968,7.51897693068557,1.0,0.0322182535638336
11,5,Thalamus,NAA+NAAG,5,0.1521786396047112,12.100247043731455,0.431698169777028,0.0280267623241878
12,6,Thalamus,NAA+NAAG,5,5.460004462823572,6.757880787583698,0.6036645483032735,0.0036607251852653
13,7,Thalamus,NAA+NAAG,5,0.1162431350741948,15.48262153854107,0.722158519464172,0.0142753993125107
14,8,Thalamus,NAA+NAAG,5,0.3095134148901407,9.339846843513351,0.225287460293012,0.0044767895827461
15,9,Thalamus,NAA+NAAG,5,0.4524569484219198,3.098998030626289,0.0845650418992538,0.0064596039968438
16,10,Cerebellum,Cr+PCr,5,5.010209224934831,7.502186763903279,0.9168866124301546,0.0016271868373738
17,11,Cerebellum,Cr+PCr,5,0.088609888600914,19.999999999124302,0.97214613307028,0.0022273422626387
18,12,Cerebellum,Cr+PCr,5,0.3767168756132277,6.917234758998878,0.4162380704630673,0.0009915318865083
19,13,Cerebellum,Cr+PCr,5,6.672465990106719,10.625193474213749,0.9999999999999976,0.007315833755
20,14,Cerebellum,Cr+PCr,5,8.353255824935303,8.403980854616693,0.8113857105188556,0.0014262566075441
21,15,Cerebellum,Cr+PCr,5,0.8401713603439892,6.604047544387855,0.6221891216268097,0.0029900749912367
22,17,Cerebellum,Cr+PCr,5,5.968818002068315,7.044578262611649,0.4388100197251096,0.0086075289937221
23,18,Cerebellum,Cr+PCr,5,6.527916304953704,7.37446991606925,0.5994548720649634,0.0047731056279393
24,1,Thalamus,Cr+PCr,5,0.4328376281965413,7.146004828472696,0.3744383637807742,0.0020272176487277
25,2,Thalamus,Cr+PCr,5,0.9427177457590548,6.018493429455951,0.5783810380265848,0.0026821702781105
26,4,Thalamus,Cr+PCr,5,0.22069979837314,16.021004227326575,0.6221312208742816,0.0028886467167277
27,5,Thalamus,Cr+PCr,5,0.3543151942001579,19.999999999916373,0.3073469151447998,0.0055769393930607
28,6,Thalamus,Cr+PCr,5,0.5058335823126736,7.649409184347155,0.3331693730711856,0.0010306914321776
29,7,Thalamus,Cr+PCr,5,6.940550072925573,8.156031184538422,0.7480999925149074,0.0065889660213168
30,8,Thalamus,Cr+PCr,5,0.4266134320342949,7.78600630833218,0.2377677621635123,0.0014326259456829
31,9,Thalamus,Cr+PCr,5,0.70106228672979,5.958302888630732,0.3802687205603632,0.0016711351498805
32,10,Cerebellum,GPC+PCho+Cho,5,0.1313082115372425,8.497344435910769,0.848845839910503,0.0035880462412447
33,11,Cerebellum,GPC+PCho+Cho,5,0.116257070803389,9.704578661994583,0.9999999998782476,0.0348141546287909
34,12,Cerebellum,GPC+PCho+Cho,5,0.1509473646204567,11.800587576988244,0.5786022043544043,0.0009412399541323
35,13,Cerebellum,GPC+PCho+Cho,5,8.247433929855921,11.526806184722926,0.9999999999999996,0.0143844242794904
36,14,Cerebellum,GPC+PCho+Cho,5,0.2680185610680915,9.694453439244793,0.4300876747514663,0.0064569899735761
37,15,Cerebellum,GPC+PCho+Cho,5,14.025772669804068,8.567496295847668,0.8584423425908315,0.0074363645911845
38,16,Cerebellum,GPC+PCho+Cho,5,2.0869865285980613,13.96929014283863,0.7922516879766572,0.0116631901710819
39,17,Cerebellum,GPC+PCho+Cho,5,1.8838485031184664,5.5048907436558245,0.3694801024586681,0.0085442224927208
40,18,Cerebellum,GPC+PCho+Cho,5,5.790679164464534,6.475245618894046,0.7017546795423171,0.0042199287068861
41,1,Thalamus,GPC+PCho+Cho,5,1.0082762574157593e-07,4.79775469827753,0.2396298142727007,50878091.83504753
42,2,Thalamus,GPC+PCho+Cho,5,0.2595563622282693,7.01570256542836,0.3001563692857467,0.0039737437602844
43,4,Thalamus,GPC+PCho+Cho,5,1.0901967940267641e-07,4.794605269265743,0.2394901612449922,38120035.341361634
44,5,Thalamus,GPC+PCho+Cho,5,1.1728625456348625e-07,4.799348390977801,0.2394829437254078,132270445.80769937
45,6,Thalamus,GPC+PCho+Cho,5,0.2911658405490775,11.892364021859834,0.1834330343329506,0.0010189835372134
46,7,Thalamus,GPC+PCho+Cho,5,9.758676234990077,7.854917396312109,0.8192855208395994,0.006676589068654
47,8,Thalamus,GPC+PCho+Cho,5,4.464748241537178,6.394355248515558,0.6362294265781878,0.0089943079559392
