,PupsID,Region,Metabolite,Age,ADC,SphereRadius,SphereFraction,MSE
0,10,Cerebellum,NAA+NAAG,5,0.3,18.97866411067716,0.282626495682897,0.0055493278802566
1,11,Cerebellum,NAA+NAAG,5,0.3,10.12800185614724,0.4651826811119122,0.004574814309288
2,12,Cerebellum,NAA+NAAG,5,0.3,12.102826455882068,0.2282826708321669,0.0016096120240104
3,13,Cerebellum,NAA+NAAG,5,0.3,9.339341459527716,0.9999999992521796,0.0091252912300461
4,14,Cerebellum,NAA+NAAG,5,0.3,12.749950791470608,0.3132937922096874,0.0280485027592851
5,15,Cerebellum,NAA+NAAG,5,0.3,7.974655677778493,0.4682073988159168,0.0064336809250853
6,17,Cerebellum,NAA+NAAG,5,0.3,19.999999998391104,0.284818059527397,0.0360937130526598
7,18,Cerebellum,NAA+NAAG,5,0.3,19.999999995316102,0.5270143428356024,0.0225239123278672
8,1,Thalamus,NAA+NAAG,5,0.3,18.754327249377617,0.2807117796121852,0.0033254767461105
9,2,Thalamus,NAA+NAAG,5,0.3,8.889575247706693,0.1332156219576176,0.0034022099399349
10,4,Thalamus,NAA+NAAG,5,0.3,6.390083846436309,0.9999999991072028,0.0324063347234091
11,5,Thalamus,NAA+NAAG,5,0.3,5.440096127229581,0.5238153271864517,0.0291481068910804
12,6,Thalamus,NAA+NAAG,5,0.3,19.99999998784847,0.3695640506575561,0.006015447592654
13,7,Thalamus,NAA+NAAG,5,0.3,6.509942220769237,0.520289044195361,0.0144568126610477
14,8,Thalamus,NAA+NAAG,5,0.3,9.95050478890296,0.2266954195733361,0.0044831042759307
15,9,Thalamus,NAA+NAAG,5,0.3,19.999999999993086,0.0564962356580712,0.0084084441765451
16,10,Cerebellum,Cr+PCr,5,0.3,6.511098119242053,0.7432553486257948,0.0017855322534146
17,11,Cerebellum,Cr+PCr,5,0.3,6.933083147975667,0.5853957298738459,0.003860368281996
18,12,Cerebellum,Cr+PCr,5,0.3,8.628446402041606,0.3618474903183195,0.0010410925246566
19,13,Cerebellum,Cr+PCr,5,0.3,10.36312798100902,0.9999999995794556,0.0077364495410837
20,14,Cerebellum,Cr+PCr,5,0.3,10.389932042223045,0.4899489339489628,0.0023663637742994
21,15,Cerebellum,Cr+PCr,5,0.3,9.71906463682792,0.4438365388275367,0.0044490438670671
22,17,Cerebellum,Cr+PCr,5,0.3,19.99999999158509,0.5613403479523783,0.0284288290271917
23,18,Cerebellum,Cr+PCr,5,0.3,19.99999999351605,0.3936541528254409,0.0111769984942968
24,1,Thalamus,Cr+PCr,5,0.3,12.97477953421772,0.3151750588771046,0.0020760292360783
25,2,Thalamus,Cr+PCr,5,0.3,15.573191034136828,0.2836907964225127,0.0030052886961088
26,4,Thalamus,Cr+PCr,5,0.3,12.848336081594958,0.4988333494632708,0.0032131306809272
27,5,Thalamus,Cr+PCr,5,0.3,19.99999999666373,0.4038526914591838,0.005746668007811
28,6,Thalamus,Cr+PCr,5,0.3,19.999999999996387,0.3488304760819092,0.0013758224906456
29,7,Thalamus,Cr+PCr,5,0.3,19.999999986520766,0.3604805890079508,0.0104010741136778
30,8,Thalamus,Cr+PCr,5,0.3,19.999999997369905,0.2644276406679343,0.001606292017065
31,9,Thalamus,Cr+PCr,5,0.3,19.99999999319145,0.2938429821735322,0.0021561413344925
32,10,Cerebellum,GPC+PCho+Cho,5,0.3,6.201823944301117,0.8728856760762648,0.0038307000528225
33,11,Cerebellum,GPC+PCho+Cho,5,0.3,6.595511199284191,0.9999999994964694,0.0353160568094619
34,12,Cerebellum,GPC+PCho+Cho,5,0.3,6.38234618776239,0.5716571012291813,0.0010946197377917
35,13,Cerebellum,GPC+PCho+Cho,5,0.3,11.200905565920811,0.999999999735193,0.0159835262481909
36,14,Cerebellum,GPC+PCho+Cho,5,0.3,8.561717289735522,0.4348168550629724,0.0065017366295502
37,15,Cerebellum,GPC+PCho+Cho,5,0.3,6.354028519972455,0.5806293869175174,0.0096495584934543
38,16,Cerebellum,GPC+PCho+Cho,5,0.3,19.9999999954836,0.9999999999816984,0.0180950904100634
39,17,Cerebellum,GPC+PCho+Cho,5,0.3,19.99999999802992,0.3661166126279462,0.021801671709846
40,18,Cerebellum,GPC+PCho+Cho,5,0.3,17.992797289604425,0.161285711485931,0.0052589980907459
41,1,Thalamus,GPC+PCho+Cho,5,0.3,0.008399087519285,0.9999999999999156,50878092.19951804
42,2,Thalamus,GPC+PCho+Cho,5,0.3,6.0464215839525695,0.3555250002211096,0.004012244403474
43,4,Thalamus,GPC+PCho+Cho,5,0.3,0.003451444714262,0.9999999999990844,38120035.69989052
44,5,Thalamus,GPC+PCho+Cho,5,0.3,0.0065997149284874,0.9999999999957456,132270446.7744868
45,6,Thalamus,GPC+PCho+Cho,5,0.3,10.98536901197132,0.1769071223066728,0.0010243185572101
46,7,Thalamus,GPC+PCho+Cho,5,0.3,6.585398443466455,0.363400090869557,0.0078364454695754
47,8,Thalamus,GPC+PCho+Cho,5,0.3,19.99999999155065,0.2612839840153591,0.0109102941569832
48,9,Thalamus,GPC+PCho+Cho,5,0.3,9.197735099537091,3.8857805861880484e-16,0.0067336465658335
49,10,Cerebellum,Glu,5,0.3,19.999999998739334,0.283420910943574,0.0023361056871287
50,11,Cerebellum,Glu,5,0.3,7.403087317872275,0.4329906121338919,0.0049251785649422
51,12,Cerebellum,Glu,5,0.3,8.920894397409757,0.2977126902742357,0.0017796327051526
52,13,Cerebellum,Glu,5,0.3,9.27698682220008,0.9999999999513955,0.0130593970780042
