,PupsID,Region,Metabolite,Age,ADC,SphereRadius,SphereFraction,MSE
56,17,Cerebellum,Glu,5,0.7,13.798886589936018,1.6653345369377348e-16,0.0071352504310724
57,18,Cerebellum,Glu,5,0.7,5.172570251989074,0.4775644452262086,0.0133058344751068
58,1,Thalamus,Glu,5,0.7,6.448310320047174,0.4566630246442956,0.0015109497621631
59,2,Thalamus,Glu,5,0.7,8.30984555211335,0.3097829787429926,0.0034441119237188
60,4,Thalamus,Glu,5,0.7,7.186625641744531,0.4425093029577026,0.0058161320141066
61,5,Thalamus,Glu,5,0.7,6.370916199307854,0.4222326059521064,0.0032636096322444
62,6,Thalamus,Glu,5,0.7,6.26304534862604,0.4330726862896298,0.0026360146935312
63,7,Thalamus,Glu,5,0.7,6.484726984076768,0.2185771991779831,0.006295491864357
64,8,Thalamus,Glu,5,0.7,5.734722067332579,0.3000698057355566,0.0016849454635353
65,9,Thalamus,Glu,5,0.7,5.861706097538967,0.2901662906241288,0.0014507824221636
66,11,Cerebellum,Ins,5,0.7,5.409849761074052,0.8581222561143745,0.0055071867432388
67,12,Cerebellum,Ins,5,0.7,6.397915645494407,0.9992242185866166,0.004466459937289
68,13,Cerebellum,Ins,5,0.7,8.77517781649874,0.9999999995110646,0.0172786290606401
69,14,Cerebellum,Ins,5,0.7,6.747912399060013,0.7725719157837425,0.0096227587004348
70,17,Cerebellum,Ins,5,0.7,19.99999999765339,0.3750779808911343,0.0119830094988866
71,6,Thalamus,Ins,5,0.7,8.375084292666545,0.7340354605016478,0.0088549300212872
72,7,Thalamus,Ins,5,0.7,7.87546856160108,0.6201867693033664,0.0049746670524458
73,8,Thalamus,Ins,5,0.7,6.688761660207971,0.9999999995197324,0.1267660117384481
74,9,Thalamus,Ins,5,0.7,8.647700018716694,0.9999999999953236,0.0811926180938266
75,10,Cerebellum,Tau,5,0.7,7.28633724596719,0.3588463430914494,0.0008239028020939
76,11,Cerebellum,Tau,5,0.7,6.499032918578564,0.539173701235424,0.0022797783463226
77,12,Cerebellum,Tau,5,0.7,6.860324510500164,0.3929326201047064,0.0003531102850275
78,13,Cerebellum,Tau,5,0.7,10.514616184485387,0.999999999944988,0.0095645377271466
