,PupsID,Region,Metabolite,Age,ADC,SphereRadius,SphereFraction,MSE
0,10,Cerebellum,NAA+NAAG,5,0.5,6.628513193941362,0.3529233557275705,0.0051668625021592
1,11,Cerebellum,NAA+NAAG,5,0.5,7.243582404566926,0.5297937335661551,0.0043489370726801
2,12,Cerebellum,NAA+NAAG,5,0.5,5.8509421143302855,0.3788715242648447,0.0014576019503728
3,13,Cerebellum,NAA+NAAG,5,0.5,8.659882829942145,0.9999999998064326,0.0087407973327476
4,14,Cerebellum,NAA+NAAG,5,0.5,7.163819596271451,0.3330835000906107,0.0273557733960562
5,15,Cerebellum,NAA+NAAG,5,0.5,6.435871916445154,0.5648891845030686,0.0056868891843854
6,17,Cerebellum,NAA+NAAG,5,0.5,13.574401827067533,0.0,0.0267143954404
7,18,Cerebellum,NAA+NAAG,5,0.5,19.99999999611402,0.2141427243030916,0.0125943124663734
8,1,Thalamus,NAA+NAAG,5,0.5,6.745535024728557,0.3041034348370225,0.0028733015368289
9,2,Thalamus,NAA+NAAG,5,0.5,5.273281673144902,0.3678533513698607,0.0033177768309826
10,4,Thalamus,NAA+NAAG,5,0.5,6.406984145582088,0.9999999998647586,0.0322411268743176
11,5,Thalamus,NAA+NAAG,5,0.5,5.084070272639447,0.6589106944057022,0.0288494978244156
12,6,Thalamus,NAA+NAAG,5,0.5,16.331201127555897,0.1210154622215975,0.0046115354970705
13,7,Thalamus,NAA+NAAG,5,0.5,5.814938311621352,0.6453039983896528,0.0140944577449301
14,8,Thalamus,NAA+NAAG,5,0.5,5.632017155596566,0.4138437836579283,0.0046117424183679
15,9,Thalamus,NAA+NAAG,5,0.5,3.468054236541338,0.1411591535001133,0.0064663541907445
16,10,Cerebellum,Cr+PCr,5,0.5,6.180573505276008,0.8084870767741339,0.0017080141604824
17,11,Cerebellum,Cr+PCr,5,0.5,6.257468310284348,0.6995348490760036,0.0039767714387204
18,12,Cerebellum,Cr+PCr,5,0.5,6.217806688601999,0.513249202597082,0.0010317010242052
19,13,Cerebellum,Cr+PCr,5,0.5,9.30835375129955,0.9999999999962385,0.0073672161713755
20,14,Cerebellum,Cr+PCr,5,0.5,7.270331429078189,0.5646189761658987,0.0021995020757462
21,15,Cerebellum,Cr+PCr,5,0.5,7.023218040930409,0.49296220802085,0.0031915889177669
22,17,Cerebellum,Cr+PCr,5,0.5,19.99999999159252,0.2017628337670944,0.0186952154239706
23,18,Cerebellum,Cr+PCr,5,0.5,19.99999999759624,0.0652792548106597,0.0072793030028397
24,1,Thalamus,Cr+PCr,5,0.5,6.634080964313483,0.4263220251182437,0.0020405446381694
25,2,Thalamus,Cr+PCr,5,0.5,6.491698044502809,0.390213236970679,0.0027906175152034
26,4,Thalamus,Cr+PCr,5,0.5,7.909722305296607,0.5392817404532982,0.0035708588198599
27,5,Thalamus,Cr+PCr,5,0.5,9.25184939744748,0.2073170562644249,0.0061371907040308
28,6,Thalamus,Cr+PCr,5,0.5,7.714334787247254,0.3292593781692603,0.0010310818330548
29,7,Thalamus,Cr+PCr,5,0.5,7.38992870022643,0.3999354217250652,0.0079545625210591
30,8,Thalamus,Cr+PCr,5,0.5,6.654285617208605,0.3041624465393693,0.001491038144056
31,9,Thalamus,Cr+PCr,5,0.5,7.006208705237899,0.2399301067622241,0.0017083415012017
32,10,Cerebellum,GPC+PCho+Cho,5,0.5,6.090214952435876,0.9091774440607874,0.0038440921245767
33,11,Cerebellum,GPC+PCho+Cho,5,0.5,6.549607884734691,0.9999999998890464,0.0353555101325355
34,12,Cerebellum,GPC+PCho+Cho,5,0.5,5.831234039270109,0.7032093474905058,0.0012115179069946
35,13,Cerebellum,GPC+PCho+Cho,5,0.5,10.107882489392807,0.9999999999244163,0.0146799708707119
